1,1,1,1,0.95555555,0.95652174,0,0,0,0,0,0,0,0,1
0.32,1,0.47,0,0.907,0.34042553,0,0,0,0,0,0,1,0,0
0.58,0.6,0.1,0,0.707,0.61702128,0,0,0,0,0,0,1,0,0
0.373,0.9,0.15,0.35,0.787,0.39680851,0,0,0,0,0,0,1,0,0
0.647,0.6,0.35,0.25,0.42,0.68829787,0,0,0,0,0,0,1,0,0
0.687,0.4,0.05,0.1,0.547,0.73085106,0,0,0,0,0,0,1,0,0
0.44,0.8,0.47,0,0.693,0.46808511,0,0,0,0,0,0,1,0,0
0.407,0.45,0.3,0,0.633,0.43297872,0,0,0,0,0,0,1,0,0
0.373,0.75,0.1,0.1,0.607,0.39680851,0,0,0,0,0,0,1,0,0
0.213,0.75,0.3,0.35,0.64,0.22659574,0,0,0,0,0,0,1,0,0
0.28,0.75,0.5,0.1,0.413,0.29787234,0,0,0,0,0,1,0,0,0
0.4,0.85,0,0,0.34,0.42553191,0,0,0,0,0,1,0,0,0
0.213,0.65,0.45,0.4,0.347,0.22659574,0,0,0,0,0,1,0,0,0
0.133,0.5,0.47,0.05,0.587,0.14148936,0,0,0,0,0,1,0,0,0
0.233,0,0.47,0,0.493,0.24787234,0,0,0,0,0,1,0,0,0
0.133,0.8,0.15,0.05,0.453,0.14148936,0,0,0,0,0,1,0,0,0
0.133,0.8,0.3,0.1,0.28,0.14148936,0,0,0,0,0,1,0,0,0
0.08,0.75,0.25,0.5,0.22,0.08510638,0,0,0,0,0,1,0,0,0
0.287,0.3,0.05,0,0.26,0.30531915,0,0,0,0,0,1,0,0,0
0,0,0,0,0.68,0,0,0,0,0,0,1,0,0,0
0.01,0,0,0,0.64,0.0106383,0,0,0,0,1,0,0,0,0
0.18,0.1,0.05,0.1,0.32,0.19148936,0,0,0,0,1,0,0,0,0
0.193,0.6,0,0,0.22,0.20531915,0,0,0,0,1,0,0,0,0
0.28,0,0,0,0.08,0.29787234,0,0,0,0,1,0,0,0,0
0.01,0.6,0.25,0,0.227,0.0106383,0,0,0,0,1,0,0,0,0
0.113,0.6,0.05,0.05,0.047,0.12021277,0,0,0,0,1,0,0,0,0
0.01,0.3,0.05,0,0.067,0.0106383,0,0,0,1,0,0,0,0,0
1,1,0.9,0.95,0.98,1,0,0,0,0,0,0,0,0,1
0.95,1,0.6,1,0.807,0.80106383,0,0,0,0,0,0,0,0,1
0.9,0.6,0.95,0.45,0.86,0.85106383,0,0,0,0,0,0,0,0,1
0.9,0.7,0.9,0.6,0.94,0.57446808,0,0,0,0,0,0,0,0,1
0.8,0.5,0.45,0.5,0.753,0.77978723,0,0,0,0,0,0,1,0,0
0.9,1,0.9,0.45,0.967,0.35425532,0,0,0,0,0,0,0,0,1
0.8,0.7,0.9,0.35,0.733,0.57446808,0,0,0,0,0,0,0,1,0
0.9,0.7,0.8,0,0.933,0.45425532,0,0,0,0,0,0,0,1,0
0.9,0.7,0.3,0.5,0.7,0.58829787,0,0,0,0,0,0,0,1,0
0.8,0.7,0.45,0.4,0.827,0.39042553,0,0,0,0,0,0,0,1,0
1,0.5,0.48,0.5,0.64,0.37553191,0,0,0,0,0,0,0,1,0
0.7,0.7,0.35,0.5,0.687,0.34042553,0,0,0,0,0,0,0,1,0
0.9,1,0.47,0.45,0.547,0.37553191,0,0,0,0,0,0,0,1,0
0.85,0.7,0.35,0,0.787,0.40425532,0,0,0,0,0,0,1,0,0
0.85,0.9,0.7,0.8,0.547,0.17765957,0,0,0,0,0,0,0,0,1
0.9,0.4,0.48,0.4,0.527,0.39680851,0,0,0,0,0,0,1,0,0
0.7,1,0.25,0,0.627,0.36914894,0,0,0,0,0,0,1,0,0
0.95,0.7,0.48,0,0.42,0.4606383,0,0,0,0,0,0,1,0,0
0.75,0.7,0.35,0.5,0.32,0.40425532,0,0,0,0,0,0,1,0,0
0.3,0.9,0.45,0.3,0.533,0.22659574,0,0,0,0,0,0,1,0,0
0.85,0.3,0.05,0,0.447,0.51808511,0,0,0,0,1,0,0,0,0
0.7,0.6,0.15,0,0.307,0.56702128,0,0,0,0,0,1,0,0,0
0.5,0.3,0.3,0.05,0.52,0.30531915,0,0,0,0,0,0,1,0,0
0.45,0.3,0,0.05,0.56,0.33297872,0,0,0,0,1,0,0,0,0
0.6,0.6,0.1,0.4,0.487,0.14148936,0,0,0,0,0,0,1,0,0
0.85,0,0,0,0.68,0.17765957,0,0,0,0,0,1,0,0,0
0.8,0.6,0.25,0.2,0.3,0.26276596,0,0,0,0,0,0,1,0,0
0,0.6,0.3,0,0.367,0.28404255,0,0,0,0,0,1,0,0,0
0,0.6,0.1,0,0.313,0.35425532,0,0,0,0,1,0,0,0,0
0.85,1,0,0,0.507,0.08510638,0,0,0,0,0,0,1,0,0
0.9,0.65,0.15,0.35,0.293,0.12021277,0,0,0,0,0,0,1,0,0
0.4,0.5,0,0,0.647,0,0,0,0,0,0,1,0,0,0
0.6,0.2,0,0,0.293,0.21276596,0,0,0,0,1,0,0,0,0
0.5,0.7,0.25,0,0.333,0.0106383,0,0,0,0,0,1,0,0,0
0.75,0.5,0.45,0,0.18,0.03510638,0,0,0,0,0,1,0,0,0
0.6,0.3,0.15,0.35,0.113,0.03510638,0,0,0,0,1,0,0,0,0
0,0,0,0,0.167,0.17765957,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0.0106383,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.78947368,1,0.83582089,1,1,0,0,0,0,0,0,0,0,1
0.8,0.94736842,1,0.89552239,1,0.97,0,0,0,0,0,0,0,0,1
0.8,0.89473684,1,1,0.90514286,0.825,0,0,0,0,0,0,0,0,1
0.7,0.89473684,1,0.07462687,0.90514286,0.875,0,0,0,0,0,0,0,0,1
0.9,0.89473684,0.6,0.82089552,0.85714286,0.825,0,0,0,0,0,0,0,0,1
0.8,0.89473684,0.8,0.89552239,0.66628571,0.825,0,0,0,0,0,0,0,0,1
0.8,1,0.9,0.44776119,0.61942857,0.865,0,0,0,0,0,0,0,0,1
0.4,0.89473684,1,0.74626866,0.71428571,0.775,0,0,0,0,0,0,0,0,1
0.2,0.89473684,0.8,0.44776119,0.85714286,0.75,0,0,0,0,0,0,0,0,1
0.6,0.89473684,0.8,0,0.89485714,0.7,0,0,0,0,0,0,0,1,0
0.8,0.89473684,0.8,0.25373134,0.47657143,0.8,0,0,0,0,0,0,0,1,0
0.3,0.84210526,0.6,0.14925373,0.57142857,0.95,0,0,0,0,0,0,0,1,0
0.3,0.63157895,0.8,1,0.47657143,0.595,0,0,0,0,0,0,0,1,0
0.4,0.84210526,0.9,0.74626866,0.19085714,0.7,0,0,0,0,0,0,0,1,0
0.5,0.84210526,0.8,0.37313433,0.33371429,0.87,0,0,0,0,0,0,1,0,0
0.6,0.89473684,0.8,0.74626866,0.71428571,0.6,0,0,0,0,0,0,1,0,0
0.3,0.89473684,0.7,0.14925373,0.33371429,0.875,0,0,0,0,0,0,1,0,0
0.5,0.89473684,1,0.04477612,0.33371429,0.725,0,0,0,0,0,0,1,0,0
0.4,0.89473684,0.7,0.14925373,0.38057143,0.775,0,0,0,0,0,0,1,0,0
0.4,0.84210526,0.6,0.2238806,0.28571429,0.775,0,0,0,0,0,0,1,0,0
0.6,0.89473684,0.8,0.74626866,0.33371429,0.625,0,0,0,0,0,0,1,0,0
0.3,0.94736842,0.7,0.2238806,0.66628571,0.75,0,0,0,0,0,0,1,0,0
0.4,0.68421053,0.9,0.14925373,0.61942857,0.575,0,0,0,0,0,1,0,0,0
0.4,0.84210526,0.5,0.2238806,0.57142857,0.5,0,0,0,0,0,1,0,0,0
0.2,0.89473684,0.9,0,0.38057143,0.7,0,0,0,0,0,1,0,0,0
0.5,0.31578947,0.3,0.44776119,0.33371429,0.575,0,0,0,0,0,1,0,0,0
0.2,0,0.7,0,0.42857143,0.675,0,0,0,0,0,1,0,0,0
0.4,0.57894737,0.2,0.07462687,0.71428571,0.55,0,0,0,0,0,1,0,0,0
0.2,0.42105263,0.5,0,0.19085714,0.7,0,0,0,0,0,1,0,0,0
0,0,0.9,0,0.33371429,0.375,0,0,0,0,0,1,0,0,0
0.3,0.94736842,0.1,0,0.33371429,0.55,0,0,0,0,0,1,0,0,0
0.4,0.84210526,0.5,0,0.28571429,0.54,0,0,0,0,0,1,0,0,0
0.2,0.31578947,0.5,0,0.19085714,0.675,0,0,0,0,0,1,0,0,0
0.5,0,0,0,0.28571429,0.575,0,0,0,0,0,1,0,0,0
0.5,0.26315789,0.1,0,0.33371429,0.525,0,0,0,0,0,1,0,0,0
0.4,0.42105263,0.7,0,0.28571429,0.225,0,0,0,0,0,1,0,0,0
0.2,0.42105263,0,0,0.28571429,0.66,0,0,0,0,1,0,0,0,0
0.2,0,0,0,0.42857143,0.45,0,0,0,0,1,0,0,0,0
0.3,0.26315789,0,0,0.19085714,0.45,0,0,0,0,1,0,0,0,0
0.3,0,0,0,0.09485714,0.55,0,0,0,0,1,0,0,0,0
0,0,0.3,0,0.28571429,0.25,0,0,0,0,1,0,0,0,0
0.1,0,0.3,0.2238806,0.23771429,0.275,0,0,0,0,1,0,0,0,0
0.3,0,0,0,0,0.275,0,0,0,0,1,0,0,0,0
0.4,0.7368421,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.048,0.15,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0.125,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.75,0.35294118,0.88888889,0.65454545,0.92266667,1,0,0,0,0,0,0,0,0,1
0.5,0.94117647,0.77777778,0.90909091,0.88933333,0.94054054,0,0,0,0,0,0,0,0,1
0.375,0.94117647,1,0.30909091,0.88933333,1,0,0,0,0,0,0,0,0,1
0.625,0.70588235,0.33333333,0.54545454,0.944,0.91351351,0,0,0,0,0,0,0,0,1
0.375,0.94117647,0.66666667,0.90909091,0.66666667,0.99459459,0,0,0,0,0,0,0,1,0
0.625,0.47058823,0.66666667,1,0.5,0.83783784,0,0,0,0,0,0,0,1,0
0.375,1,0.77777778,0.65454545,0.556,0.94054054,0,0,0,0,0,0,0,1,0
0.125,0.70588235,0.22222222,0.45454545,1,0.91891892,0,0,0,0,0,0,1,0,0
0.125,0.94117647,0.55555555,0,0.66666667,0.74594595,0,0,0,0,0,0,1,0,0
0.125,0.82352941,0.77777778,0.27272727,0.556,0.59459459,0,0,0,0,0,0,1,0,0
0.375,0.58823529,0.88888889,0.49090909,0.556,0.61081081,0,0,0,0,0,0,1,0,0
0.375,0.47058823,0.77777778,0.12727273,0.444,0.64324324,0,0,0,0,0,0,1,0,0
1,0.82352941,0.55555555,0.27272727,0.556,0.48648649,0,0,0,0,0,0,1,0,0
0,0.70588235,0.11111111,0.12727273,0.22266667,0.89189189,0,0,0,0,0,1,0,0,0
0.25,0.58823529,0.66666667,0.21818182,0.444,0.45945946,0,0,0,0,0,1,0,0,0
0.5,0,0.33333333,0,0.444,0.62162162,0,0,0,0,0,1,0,0,0
0,0,0,0,0.16666667,0.62162162,0,0,0,0,1,0,0,0,0
0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.95,0.95394063,1,0.85717347,1,0,0,0,0,0,0,0,0,1
1,0.9,0.76765609,1,0.67855995,1,0,0,0,0,0,0,0,0,1
0.9,0.8,0.69805527,1,0.75002679,0.88888889,0,0,0,0,0,0,0,0,1
1,0.95,0.74411464,0.96,0.6428801,0.92777778,0,0,0,0,0,0,0,0,1
0.87,0.65,0.51177073,0.67,0.6428801,0.88333333,0,0,0,0,0,0,0,0,1
0.4,0.65,0.65097236,0.25,1,0.91666667,0,0,0,0,0,0,0,0,1
0.95,0.95,1,0.79,0.78570663,0.85555555,0,0,0,0,0,0,0,1,0
1,1,0.81371545,1,0.60720026,0.27222222,0,0,0,0,0,0,0,1,0
1,0.95,0.62845445,0.63,0.71434694,1,0,0,0,0,0,0,0,1,0
0.8,0.65,0.69805527,0.88,0.69998928,0.94444444,0,0,0,0,0,0,0,1,0
0.2,0.7,0.97748209,0.875,0.6428801,0.63333333,0,0,0,0,0,0,0,1,0
1,1,0.83725691,0.58,0.62862959,0.86111111,0,0,0,0,0,0,0,1,0
0.1,0.6,0.25588536,0.34,0.92864031,0.91666667,0,0,0,0,0,0,1,0,0
0.8,0.8,0.86079836,0.67,0.67855995,0.80555555,0,0,0,0,0,0,1,0,0
0.1,0.7,0.50255885,0.67,0.66430944,0.97222222,0,0,0,0,0,0,1,0,0
0,0.7,0.53531218,0,0.67855995,0.67222222,0,0,0,0,0,0,1,0,0
1,0.95,0.79119754,0.92,0.4571949,0.61666667,0,0,0,0,0,0,1,0,0
0,0.6,0.16274309,0.75,0.67855995,0.78888889,0,0,0,0,0,0,1,0,0
0.8,0.6,0.11668373,0.2,0.32144005,0.86111111,0,0,0,0,0,0,1,0,0
0.476,0.7,0.20470829,0.63,0.6428801,0.58888889,0,0,0,0,0,0,1,0,0
0.9,1,0.13920164,0.59,0.60720026,0.32222222,0,0,0,0,0,1,0,0,0
0.42,0.9,0.26100307,0.83,0.28576021,0.52222222,0,0,0,0,0,1,0,0,0
0.5,0.7,0,0,0.53573342,0.63333333,0,0,0,0,0,1,0,0,0
0.8,0.1,0.41862845,0.34,0.21429337,0.50555555,0,0,0,0,0,1,0,0,0
0.1,0.8,0,0,0.57141326,0.66111111,0,0,0,0,0,1,0,0,0
0.95,0.95,0.25588536,0.67,0.24997321,0.24444444,0,0,0,0,0,1,0,0,0
0.7,0.95,0.58137154,1,0.19286403,0.24444444,0,0,0,0,0,1,0,0,0
0,0.65,0.13920164,0.2,0.50005357,0.42222222,0,0,0,0,0,1,0,0,0
0,0.8,0,0,0.46426658,0.49444444,0,0,0,0,1,0,0,0,0
0.1,0.7,0,0,0.22854388,0.42222222,0,0,0,0,1,0,0,0,0
0,0,0,0,0.46426658,0.28333333,0,0,0,0,1,0,0,0,0
0,0.95,0.20470829,0.17,0.21429337,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.32144005,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.2357227,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.03567985,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.03567985,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0.909,0.83,0.75026795,1,0,0,0,0,0,0,0,0,1
0.95,1,1,1,0.84994641,0.87700535,0,0,0,0,0,0,0,0,1
1,0.9,0.886,1,1,0.78609626,0,0,0,0,0,0,0,0,1
0.95,0.9,0.909,0.87,0.75026795,0.78074866,0,0,0,0,0,0,0,0,1
1,0.9,1,1,0.85744909,0.94652406,0,0,0,0,0,0,0,0,1
0.644,0.6,0.568,0.75,1,0.94652406,0,0,0,0,0,0,0,0,1
1,0.95,0.886,1,0.78563773,0.79679144,0,0,0,0,0,0,0,1,0
0.95,0.5,0.773,0,0.75026795,0.69518717,0,0,0,0,0,0,0,1,0
0.85,0.95,0.705,1,0.71489818,0.82352941,0,0,0,0,0,0,0,1,0
1,0.95,0.909,1,0.60771704,0.82352941,0,0,0,0,0,0,0,1,0
1,1,0.932,0.95,0.64308682,0.80213904,0,0,0,0,0,0,0,1,0
0.95,0.85,0.591,0.29,0.64308682,0.93048128,0,0,0,0,0,0,0,1,0
0.79,0.7,0.5,0.875,0.75026795,0.85561497,0,0,0,0,0,0,0,1,0
0.7,0.6,0,0.58,0.64308682,0.89304813,0,0,0,0,0,0,0,1,0
0.6,0.5,0.636,0.29,0.7363344,0.9197861,0,0,0,0,0,0,0,1,0
0.95,0.8,0.636,0.25,0.60771704,0.96256684,0,0,0,0,0,0,0,1,0
0.7,0.6,0.455,0.2,0.78563773,0.85561497,0,0,0,0,0,0,1,0,0
0.95,0.75,0.659,0.16,0.75026795,0.77540107,0,0,0,0,0,0,1,0,0
0.54,0.7,0.318,0.5,0.71489818,0.78609626,0,0,0,0,0,0,1,0,0
0.9,0.1,0.159,0.62,0.67845659,0.73262032,0,0,0,0,0,0,1,0,0
0,0.2,0.318,0.25,0.67845659,0.89304813,0,0,0,0,0,0,1,0,0
0.2,0.6,0.273,0,0.64308682,0.83957219,0,0,0,0,0,0,1,0,0
0,0.7,0.818,0.25,0.46409432,0.70588235,0,0,0,0,0,0,1,0,0
0.77,0.75,0.409,0.16,0.60771704,0.70588235,0,0,0,0,0,0,1,0,0
0.1,0.6,0.568,0.25,0.64308682,0.62032085,0,0,0,0,0,0,1,0,0
0.15,0.5,0.523,0.5,0.53590568,0.6631016,0,0,0,0,0,0,1,0,0
0.9,0.6,0.795,0.25,0.51446945,0.52941176,0,0,0,0,0,0,1,0,0
1,0.6,0.818,0.5,0.50053591,0.43315508,0,0,0,0,0,1,0,0,0
0.7,0.5,0.205,0.2,0.60771704,0.64705882,0,0,0,0,0,1,0,0,0
0.7,0.7,0.182,0.25,0.60771704,0.60962567,0,0,0,0,0,1,0,0,0
1,0.6,0.273,0.29,0.64308682,0.5026738,0,0,0,0,0,1,0,0,0
1,0.6,0.296,0.16,0.57127545,0.56684492,0,0,0,0,0,1,0,0,0
0,0.6,0.25,0.33,0.57127545,0.72727273,0,0,0,0,0,1,0,0,0
0.7,0.6,0.591,0.7,0.39335477,0.47593583,0,0,0,0,0,1,0,0,0
0.7,0.8,0.773,0.75,0.35691318,0.42780749,0,0,0,0,0,1,0,0,0
0.74,0.6,0.25,0.29,0.57127545,0.47593583,0,0,0,0,0,1,0,0,0
0,0.6,0.636,0.41,0.28617363,0.54010695,0,0,0,0,0,1,0,0,0
0,0,0,0,0.53590568,0.62566845,0,0,0,0,1,0,0,0,0
0,0.6,0,0,0.57127545,0.5026738,0,0,0,0,1,0,0,0,0
0.1,0.95,0.364,0,0.64308682,0.25668449,0,0,0,0,1,0,0,0,0
0.2,0.5,0.386,0.41,0.24973205,0.36898396,0,0,0,0,1,0,0,0,0
0.75,0.5,0,0.62,0.14255091,0.35294118,0,0,0,0,1,0,0,0,0
0,0.6,0.091,0.2,0.24973205,0.49197861,0,0,0,0,1,0,0,0,0
0,0.6,0,0,0.35691318,0.44919786,0,0,0,1,0,0,0,0,0
0.79,0.9,0.818,0.66,0.1789925,0,0,0,0,1,0,0,0,0,0
0,0.6,0,0,0.24973205,0.09090909,1,0,0,0,0,0,0,0,0
0,0,0,0,0.07181136,0.17112299,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0.03743316,1,0,0,0,0,0,0,0,0
0.85,1,1,1,1,0.83333333,0,0,0,0,0,0,0,0,1
1,1,0.8,0.64705882,0.76296296,0.69565217,0,0,0,0,0,0,0,1,0
0.8,1,0.7,0.77777778,0.46401028,0.65189048,0,0,0,0,0,0,0,1,0
0,0,0,0,0.23658537,0.19558824,0,0,0,1,0,0,0,0,0
0.287,0.7,0.45,0.5,0.773,0.30531915,0,0,0,0,0,0,1,0,0
1,0.7,0.4,0.5,0.933,0.64574468,0,0,0,0,0,0,0,0,1
0,0,0,0,0.14285714,0,0,0,0,1,0,0,0,0,0
1,0.9,1,0.75,0.48569592,1,0,0,0,0,0,0,0,0,1
0,0.5,0.341,0.25,0.53590568,0.43850267,0,0,0,0,1,0,0,0,0
